order_item_id,order_id,product_id,quantity,price_sold
36291,20688,1565,2,381.9
36292,20688,822,1,182.2
36293,20689,2172,1,199.39
36294,20689,437,1,280.27
36295,20689,1036,1,139.5
36296,20689,117,1,66.89
36297,20690,696,1,321.23
36298,20691,490,1,142.34
36299,20692,1469,1,192.55
36300,20693,773,1,496.27
36301,20693,1781,1,636.39
36302,20694,1895,1,390.45
36303,20694,1385,1,319.76
36304,20695,1960,1,165.35
36305,20695,1270,1,772.13
36306,20695,1359,1,543.55
36307,20696,1131,3,1091.66
36308,20697,1981,1,542.55
36309,20698,177,1,269.59
36310,20699,1499,1,1431.09
36311,20699,931,1,277.07
36312,20700,2186,1,547.33
36313,20701,1508,1,244.19
36314,20702,1399,1,655.04
36315,20702,207,2,249.98
36316,20703,130,1,909.78
36317,20704,713,1,246.18
36318,20704,575,3,844.67
36319,20705,2099,1,300.52
36320,20706,53,1,556.62
36321,20706,474,1,616.15
36322,20707,135,1,340.06
36323,20708,1350,2,299.18
36324,20709,747,3,713.1
36325,20710,742,1,383.26
36326,20710,1291,1,909.66
36327,20711,1633,1,469.39
36328,20712,2324,2,610.99
36329,20712,2374,1,398.02
36330,20713,1315,1,528.02
36331,20713,1260,1,967.33
36332,20714,1620,2,300.69
36333,20714,429,1,195.21
36334,20714,312,1,488.71
36335,20715,1437,2,741.4
36336,20716,613,1,314.37
36337,20716,605,1,591.85
36338,20717,717,3,779.25
36339,20717,2376,1,533.1
36340,20718,799,1,750.47
36341,20718,1320,1,165.14
36342,20718,1819,3,302.23
36343,20719,2283,2,552.43
36344,20719,287,2,619.21
36345,20720,17,1,712.52
36346,20720,2037,1,551.66
36347,20721,769,1,359.33
36348,20721,651,1,162.39
36349,20722,2261,1,276.04
36350,20723,488,1,1710.54
36351,20724,1228,3,222.07
36352,20725,2345,1,469.79
36353,20725,290,1,719.75
36354,20725,1785,1,484.6
36355,20726,466,1,543.31
36356,20726,1176,2,991.23
36357,20727,1122,1,670.04
36358,20727,434,1,703.99
36359,20728,2003,2,432.8
36360,20728,526,1,459.07
36361,20729,2034,2,957.3
36362,20729,1277,2,197.75
36363,20729,273,2,1369.49
36364,20730,2002,1,231.8
36365,20731,2258,1,132.93
36366,20732,2243,1,483.89
36367,20732,1236,1,144.45
36368,20733,615,1,222.77
36369,20733,1393,1,443.74
36370,20733,123,1,350.66
36371,20734,749,1,423.04
36372,20735,1451,2,193.69
36373,20735,424,1,306.75
36374,20736,1364,2,376.28
36375,20737,322,1,259.0
36376,20737,2161,1,397.95
36377,20737,1566,1,184.83
36378,20737,2094,1,545.11
36379,20738,248,1,1080.1
36380,20738,2133,2,870.53
36381,20738,213,2,281.87
36382,20738,124,2,276.51
36383,20739,706,3,433.91
36384,20739,478,1,347.59
36385,20739,2130,1,377.45
36386,20740,946,1,224.41
36387,20740,2167,1,731.24
36388,20741,2333,3,326.28
36389,20741,395,1,119.34
36390,20742,1162,1,557.75
36391,20742,819,1,603.9
36392,20742,955,3,363.35
36393,20743,2128,2,779.13
36394,20743,1639,1,99.25
36395,20744,1214,1,104.04
36396,20745,1163,1,885.92
36397,20746,2014,1,1669.52
36398,20746,892,1,395.91
36399,20746,263,2,368.65
36400,20747,101,2,234.52
36401,20748,1893,1,649.68
36402,20749,2196,1,201.91
36403,20750,162,2,328.39
36404,20751,1332,1,681.71
36405,20752,246,1,269.98
36406,20752,384,3,135.23
36407,20753,1726,1,144.24
36408,20754,1896,1,278.96
36409,20754,2272,2,399.41
36410,20754,2067,1,663.98
36411,20755,1613,1,219.52
36412,20755,1136,1,192.56
36413,20755,1024,1,319.01
36414,20756,393,1,442.15
36415,20757,449,1,778.02
36416,20758,1094,1,315.08
36417,20759,679,1,392.81
36418,20760,1534,2,779.62
36419,20760,1683,1,83.49
36420,20761,1996,1,388.5
36421,20761,1760,3,443.8
36422,20761,204,1,881.95
36423,20762,635,1,270.98
36424,20762,1153,2,189.51
36425,20763,740,1,360.36
36426,20764,1621,1,453.2
36427,20765,1946,1,276.78
36428,20766,1302,1,422.49
36429,20767,1653,1,879.72
36430,20768,2378,2,345.43
36431,20768,2019,2,278.09
36432,20769,1478,1,531.25
36433,20770,1000,2,592.58
36434,20771,1091,1,148.37
36435,20772,1054,1,290.54
36436,20772,2089,1,419.27
36437,20773,120,1,479.55
36438,20773,322,1,623.46
36439,20774,925,1,321.67
36440,20775,439,1,319.46
36441,20775,1795,1,463.78
36442,20776,1689,1,384.86
36443,20777,520,1,233.24
36444,20777,2186,1,619.97
36445,20777,1468,1,178.8
36446,20778,282,1,768.5
36447,20779,2014,1,404.96
36448,20780,191,1,386.32
36449,20780,1627,3,557.07
36450,20781,1871,1,1121.1
36451,20782,2326,1,309.36
36452,20782,1685,1,205.94
36453,20783,1325,1,441.5
36454,20783,122,1,510.35
36455,20784,1852,1,215.46
36456,20784,1809,1,300.54
36457,20785,16,1,244.38
36458,20785,1172,1,297.61
36459,20786,1845,1,1016.1
36460,20787,1508,1,192.17
36461,20788,2230,1,486.13
36462,20788,2245,2,203.02
36463,20789,1060,1,1284.73
36464,20789,1276,1,527.93
36465,20790,1273,2,491.72
36466,20791,1606,1,168.39
36467,20792,2260,2,509.5
36468,20792,1727,1,279.98
36469,20793,977,1,972.85
36470,20794,1472,1,164.92
36471,20794,804,1,386.44
36472,20794,1492,1,418.31
36473,20795,2087,1,426.85
36474,20796,987,1,666.68
36475,20797,519,1,334.63
36476,20797,1895,1,744.45
36477,20798,625,1,326.06
36478,20799,1480,1,369.87
36479,20800,1242,1,1393.77
36480,20801,1264,1,238.33
36481,20802,169,1,413.9
36482,20803,48,1,675.14
36483,20804,2173,1,856.23
36484,20804,1906,1,1020.13
36485,20805,1581,1,961.51
36486,20806,709,1,194.15
36487,20807,1632,1,706.63
36488,20808,1257,1,119.69
36489,20808,1454,1,578.51
36490,20808,389,1,865.08
36491,20809,1367,1,206.27
36492,20809,1174,1,575.1
36493,20810,112,1,231.68
36494,20811,2389,1,1407.37
36495,20812,2447,1,1091.99
36496,20813,1004,1,202.88
36497,20813,2039,1,117.28
36498,20814,86,2,724.12
36499,20814,1716,1,783.29
36500,20815,735,1,246.97
36501,20815,2401,1,445.24
36502,20816,413,1,158.92
36503,20817,404,2,678.67
36504,20817,844,1,455.81
36505,20818,1076,1,438.21
36506,20819,376,1,876.63
36507,20819,1282,1,470.8
36508,20819,1934,1,155.12
36509,20819,503,1,1574.76
36510,20820,2176,1,728.98
36511,20821,818,1,613.12
36512,20821,730,1,163.47
36513,20821,1222,2,689.52
36514,20822,809,1,419.28
36515,20822,895,1,262.5
36516,20823,2022,1,375.59
36517,20824,793,1,364.44
36518,20824,663,1,412.46
36519,20824,2163,1,765.74
36520,20825,735,3,435.77
36521,20825,2488,2,359.41
36522,20826,1639,1,720.08
36523,20827,2272,1,890.86
36524,20828,1102,2,431.26
36525,20829,2135,1,246.56
36526,20830,920,1,252.53
36527,20830,626,1,249.06
36528,20830,1784,1,584.8
36529,20830,2015,1,713.56
36530,20831,1438,1,390.17
36531,20831,1672,1,1152.51
36532,20831,44,1,452.82
36533,20832,1833,1,766.41
36534,20833,1283,1,1119.42
36535,20833,1671,2,347.66
36536,20834,2381,2,369.89
36537,20835,1351,1,278.38
36538,20836,455,2,536.81
36539,20837,1760,1,509.78
36540,20838,1,1,574.43
36541,20839,142,1,762.62
36542,20839,771,1,421.31
36543,20840,1285,1,142.23
36544,20841,2341,1,461.84
36545,20841,1954,2,484.86
36546,20842,863,1,772.71
36547,20843,1286,1,225.31
36548,20844,946,1,271.63
36549,20844,870,1,409.08
36550,20844,2311,1,248.95
36551,20845,2496,1,799.17
36552,20845,1734,1,445.9
36553,20846,2065,1,1022.95
36554,20846,1760,1,559.05
36555,20846,1169,1,909.0
36556,20847,263,1,667.4
36557,20848,1561,3,1594.25
36558,20849,1375,1,450.09
36559,20850,2496,1,578.61
36560,20850,138,1,438.78
36561,20850,1466,1,324.9
36562,20851,1060,1,266.02
36563,20851,1035,1,223.69
36564,20852,253,1,760.78
36565,20852,1702,1,395.24
36566,20853,744,2,252.96
36567,20854,2361,1,371.36
36568,20855,2311,2,351.8
36569,20856,31,1,222.31
36570,20857,2199,1,889.63
36571,20857,1531,1,186.8
36572,20858,624,1,340.63
36573,20859,1461,2,208.15
36574,20860,712,1,269.17
36575,20860,1191,2,111.95
36576,20860,165,1,600.4
36577,20861,1927,1,187.75
36578,20861,1840,1,228.07
36579,20861,903,1,488.53
36580,20861,2480,1,755.45
36581,20862,1187,1,515.23
36582,20862,1381,1,199.78
36583,20863,1637,2,271.35
36584,20864,397,1,645.93
36585,20864,1117,2,276.46
36586,20865,2058,1,587.81
36587,20865,1677,1,908.45
36588,20866,1268,2,626.49
36589,20867,1844,1,128.73
36590,20868,436,1,437.61
36591,20869,716,1,134.68
36592,20869,2006,2,246.92
36593,20869,1216,2,307.75
36594,20870,478,2,456.65
36595,20871,1263,1,358.5
36596,20871,2478,1,491.08
36597,20872,508,1,316.33
36598,20872,351,2,549.61
36599,20872,42,2,454.55
36600,20872,272,1,625.65
36601,20873,556,1,406.84
36602,20874,1430,1,293.19
36603,20874,1478,2,671.6
36604,20874,237,1,351.09
36605,20875,1651,1,1189.91
36606,20876,614,2,197.07
36607,20877,1939,2,390.9
36608,20878,1238,1,212.06
36609,20879,198,2,165.02
36610,20879,702,1,788.89
36611,20880,400,1,462.35
36612,20880,465,1,177.13
36613,20880,1958,1,264.34
36614,20880,620,1,827.07
36615,20881,2225,1,342.46
36616,20881,1637,3,415.62
36617,20882,2142,1,532.78
36618,20883,484,2,446.81
36619,20883,737,2,201.71
36620,20884,527,1,396.98
36621,20884,1729,2,81.14
36622,20884,127,1,398.39
36623,20884,1854,1,447.9
36624,20885,1130,1,290.62
36625,20885,1409,1,355.67
36626,20885,1096,1,254.86
36627,20885,1345,1,138.61
36628,20886,847,1,546.74
36629,20886,1218,1,388.59
36630,20887,2011,2,253.97
36631,20888,1751,2,212.72
36632,20888,2487,1,355.7
36633,20889,1292,1,411.63
36634,20889,2378,1,264.83
36635,20890,789,1,375.64
36636,20891,2440,1,175.54
36637,20891,1013,1,574.19
36638,20892,355,3,347.43
36639,20892,18,1,496.97
36640,20892,1298,2,825.09
36641,20892,909,2,460.15
36642,20893,1282,3,1005.41
36643,20893,1261,1,561.58
36644,20894,2046,1,632.05
36645,20895,1327,1,270.01
36646,20896,2114,1,262.44
36647,20896,215,1,810.52
36648,20897,916,2,729.03
36649,20897,520,1,543.53
36650,20897,1134,2,702.53
36651,20898,1505,1,116.67
36652,20898,633,1,453.27
36653,20899,19,1,717.03
36654,20900,1106,1,379.69
36655,20901,1870,1,229.15
36656,20901,201,2,464.9
36657,20902,1492,3,673.16
36658,20903,358,1,421.03
36659,20903,494,1,793.71
36660,20903,454,1,303.84
36661,20903,95,1,1340.59
36662,20904,1370,1,874.13
36663,20905,1910,2,402.51
36664,20905,515,1,583.82
36665,20906,2426,2,321.42
36666,20907,12,1,264.3
36667,20907,1068,1,544.2
36668,20908,1893,1,299.31
36669,20909,493,1,347.03
36670,20910,343,1,776.44
36671,20910,415,1,331.35
36672,20910,9,1,176.78
36673,20910,517,1,487.75
36674,20911,706,1,127.97
36675,20912,1256,1,528.61
36676,20913,2241,3,545.99
36677,20913,1286,1,542.22
36678,20913,330,3,563.35
36679,20913,504,1,207.91
36680,20914,184,1,726.98
36681,20914,1980,2,265.5
36682,20915,1882,1,784.39
36683,20916,1921,3,141.6
36684,20917,2264,2,779.66
36685,20918,2144,1,1255.3
36686,20919,1364,2,253.68
36687,20919,104,1,269.57
36688,20920,508,2,385.5
36689,20920,426,1,200.55
36690,20920,66,1,231.75
36691,20921,392,1,1424.62
36692,20922,1307,3,400.92
36693,20923,1390,1,256.65
36694,20924,2408,1,483.8
36695,20925,159,1,370.54
36696,20925,1143,1,586.28
36697,20926,214,1,450.84
36698,20926,1404,2,459.27
36699,20926,1665,1,558.26
36700,20926,1807,1,427.58
36701,20927,2486,1,423.92
36702,20927,1663,1,394.72
36703,20928,2121,1,551.97
36704,20928,438,2,740.17
36705,20929,1227,2,720.73
36706,20930,627,1,477.98
36707,20931,1782,2,248.67
36708,20932,432,1,306.87
36709,20933,1102,2,431.26
36710,20934,2309,1,313.28
36711,20934,941,1,406.97
36712,20934,1245,1,1644.53
36713,20935,2010,2,854.23
36714,20935,2055,1,307.25
36715,20936,1345,1,349.6
36716,20937,2073,2,265.07
36717,20938,1965,1,2551.38
36718,20939,1305,1,301.94
36719,20939,253,1,263.74
36720,20940,395,1,605.32
36721,20941,1826,2,263.92
36722,20941,178,1,255.1
36723,20942,2136,1,905.48
36724,20943,1751,2,710.88
36725,20943,2376,1,535.37
36726,20944,2455,1,381.94
36727,20944,706,2,467.29
36728,20945,1708,2,364.6
36729,20945,114,1,216.63
36730,20945,1917,1,314.01
36731,20945,27,1,649.16
36732,20946,2018,3,326.06
36733,20947,1952,1,961.71
36734,20948,1744,1,108.2
36735,20948,1144,1,396.15
36736,20949,1649,1,662.94
36737,20949,770,2,393.62
36738,20950,1467,1,751.07
36739,20950,2217,1,591.63
36740,20950,799,2,268.34
36741,20951,1884,1,425.74
36742,20952,387,1,549.89
36743,20953,2448,1,527.8
36744,20953,1203,3,146.85
36745,20954,2310,1,704.75
36746,20954,715,1,1089.15
36747,20954,2202,2,270.74
36748,20955,2074,3,626.09
36749,20955,305,3,118.05
36750,20955,223,1,408.74
36751,20956,2413,2,451.34
36752,20956,293,1,375.37
36753,20957,2004,1,379.06
36754,20957,1144,1,504.03
36755,20957,253,2,195.65
36756,20957,1812,2,643.65
36757,20958,588,1,492.63
36758,20959,487,1,626.15
36759,20959,2333,1,119.7
36760,20960,1774,1,1406.29
36761,20960,2016,1,198.38
36762,20961,1486,1,947.08
36763,20961,790,1,473.34
36764,20962,952,2,506.45
36765,20962,2160,2,304.98
36766,20962,503,1,410.4
36767,20962,790,2,351.65
36768,20963,1636,1,160.27
36769,20964,922,1,329.15
36770,20964,2271,1,355.06
36771,20965,2324,2,179.65
36772,20965,617,3,871.6
36773,20966,1359,1,160.06
36774,20967,1518,2,438.09
36775,20968,2209,1,714.09
36776,20968,474,1,618.7
36777,20969,2055,2,515.35
36778,20970,1462,1,314.32
36779,20970,234,1,878.22
36780,20971,456,1,517.21
36781,20972,234,1,1905.69
36782,20972,2106,3,160.27
36783,20973,2017,1,295.05
36784,20974,425,2,360.65
36785,20974,968,2,171.12
36786,20974,987,2,525.78
36787,20975,32,1,299.99
36788,20976,2127,1,252.15
36789,20976,669,1,598.66
36790,20977,2171,1,364.97
36791,20977,675,1,598.59
36792,20978,286,1,753.04
36793,20979,314,1,366.65
36794,20980,1816,1,575.72
36795,20981,1884,3,170.84
36796,20981,282,1,203.44
36797,20981,774,1,729.23
36798,20982,238,1,464.95
36799,20983,1386,1,554.53
36800,20984,604,1,305.84
36801,20985,1326,2,479.38
36802,20986,1195,1,599.36
36803,20987,843,1,461.07
36804,20988,1641,1,259.24
36805,20989,1839,1,360.93
36806,20990,1815,1,274.2
36807,20991,1039,1,1307.83
36808,20991,1901,1,792.46
36809,20991,435,1,681.92
36810,20991,512,1,391.94
36811,20992,1301,2,398.31
36812,20993,391,1,537.71
36813,20994,1204,2,292.93
36814,20995,1336,1,395.92
36815,20996,1441,1,214.53
36816,20996,603,2,253.93
36817,20997,2155,1,738.19
36818,20997,1785,1,252.01
36819,20998,1033,1,730.02
36820,20998,758,1,258.41
36821,20999,682,1,304.03
36822,21000,130,1,512.65
36823,21000,2130,1,377.45
36824,21001,1969,1,257.82
36825,21002,665,2,233.04
36826,21002,2328,2,664.96
36827,21002,142,2,863.98
36828,21003,959,1,378.53
36829,21003,2152,1,166.6
36830,21004,528,2,487.05
36831,21005,291,3,375.76
36832,21005,611,1,332.66
36833,21006,1847,1,187.83
36834,21006,750,1,253.67
36835,21007,308,3,190.1
36836,21007,1086,1,380.59
36837,21008,426,1,1489.0
36838,21008,1826,1,291.59
36839,21009,1189,3,213.47
36840,21010,945,1,422.42
36841,21011,1222,1,226.96
36842,21011,1061,1,783.1
36843,21011,2201,1,1390.42
36844,21012,1219,1,749.12
36845,21012,1033,1,860.59
36846,21012,1443,2,188.8
36847,21013,720,1,517.39
36848,21014,1325,3,562.15
36849,21014,904,1,469.75
36850,21014,1240,1,553.16
36851,21015,2177,1,235.56
36852,21016,217,1,351.24
36853,21016,2486,1,810.18
36854,21017,1616,1,1021.14
36855,21018,1939,1,607.12
36856,21019,1303,1,495.84
36857,21019,2353,1,504.08
36858,21019,889,1,207.57
36859,21020,1958,2,264.34
36860,21020,1689,1,597.65
36861,21020,702,1,125.37
36862,21021,789,2,544.95
36863,21022,2234,1,294.59
36864,21022,1394,2,514.38
36865,21023,65,1,326.39
36866,21024,1117,1,684.27
36867,21025,998,1,237.34
36868,21026,2010,2,696.9
36869,21026,1997,2,616.06
36870,21026,2039,1,682.81
36871,21026,797,1,426.77
36872,21027,101,1,437.66
36873,21027,1315,1,459.49
36874,21028,2452,1,169.78
36875,21028,358,1,400.74
36876,21029,2441,1,360.63
36877,21030,452,1,583.8
36878,21031,1944,1,268.63
36879,21032,632,1,169.34
36880,21033,615,1,1039.63
36881,21034,1178,1,381.84
36882,21034,1700,1,311.01
36883,21034,1617,2,462.79
36884,21035,2416,1,468.71
36885,21036,841,1,1245.56
36886,21037,218,1,186.44
36887,21038,1392,1,300.86
36888,21039,2347,2,376.55
36889,21040,1020,3,540.64
36890,21041,1747,1,702.05
36891,21041,2277,1,432.27
36892,21041,1140,2,182.36
36893,21042,815,1,350.08
36894,21042,681,1,181.02
36895,21043,613,1,206.29
36896,21043,2189,1,606.86
36897,21043,1617,1,543.45
36898,21044,523,1,159.8
36899,21044,1202,2,189.61
36900,21045,2435,1,330.46
36901,21046,2429,2,254.98
36902,21046,713,1,960.69
36903,21047,170,1,582.68
36904,21047,1202,1,469.34
36905,21048,610,1,799.7
36906,21049,1503,1,174.52
36907,21050,2236,3,207.25
36908,21050,1880,1,550.41
36909,21050,1252,1,209.58
36910,21050,1933,1,320.47
36911,21051,2242,1,461.61
36912,21052,237,1,684.02
36913,21053,1044,1,392.83
36914,21053,204,1,315.33
36915,21053,2408,1,164.36
36916,21054,1625,1,350.15
36917,21055,718,1,810.03
36918,21055,1130,1,290.62
36919,21056,1510,1,178.61
36920,21056,977,1,335.53
36921,21057,1655,1,306.48
36922,21058,1548,1,154.48
36923,21059,1217,1,412.72
36924,21060,1081,1,428.48
36925,21061,2482,1,348.72
36926,21062,318,2,466.9
36927,21063,1336,2,83.09
36928,21064,374,2,420.99
36929,21065,1761,1,613.79
36930,21066,1276,1,178.95
36931,21066,1111,1,417.71
36932,21067,1162,1,543.63
36933,21067,973,1,221.03
36934,21067,2108,1,458.42
36935,21067,454,3,842.09
36936,21068,2437,1,1107.63
36937,21068,69,1,395.23
36938,21068,1185,1,1183.13
36939,21069,916,2,287.09
36940,21070,639,1,141.51
36941,21070,316,2,867.41
36942,21071,1923,2,361.46
36943,21072,295,1,399.29
36944,21072,1950,1,258.48
36945,21073,269,1,240.81
36946,21073,2184,1,2182.04
36947,21074,1981,1,315.78
36948,21075,1658,2,524.85
36949,21075,742,2,501.17
36950,21076,992,1,833.59
36951,21076,95,1,549.96
36952,21077,1674,1,363.55
36953,21078,1095,2,1128.61
36954,21078,164,1,215.55
36955,21079,1652,1,186.46
36956,21079,13,1,156.84
36957,21079,2346,1,494.93
36958,21080,586,3,496.25
36959,21080,2202,1,235.78
36960,21080,1824,1,517.65
36961,21081,554,1,667.29
36962,21082,461,1,1063.25
36963,21083,2042,1,455.09
36964,21084,12,1,208.47
36965,21084,1491,2,294.51
36966,21084,626,1,249.06
36967,21085,72,3,1149.37
36968,21085,2461,1,416.62
36969,21085,1251,1,327.78
36970,21085,1634,1,620.39
36971,21086,792,1,1363.7
36972,21087,1726,1,200.63
36973,21088,1599,1,585.72
36974,21089,672,2,211.84
36975,21090,1117,1,704.69
36976,21091,1283,2,240.53
36977,21092,692,1,128.42
36978,21092,1652,1,288.1
36979,21093,2229,1,431.97
36980,21093,1718,2,551.56
36981,21094,2496,1,665.06
36982,21095,1084,1,159.8
36983,21095,1998,1,633.5
36984,21096,1559,1,652.05
36985,21097,895,1,833.7
36986,21097,2178,2,908.51
36987,21098,797,1,709.15
36988,21099,2219,2,741.68
36989,21100,872,1,379.96
36990,21101,1496,1,228.34
36991,21101,135,1,487.95
36992,21101,1446,1,300.5
36993,21102,2440,1,326.6
36994,21103,576,2,736.84
36995,21104,18,1,502.35
36996,21105,1499,1,797.48
36997,21106,1259,1,994.43
36998,21107,1050,1,283.18
36999,21107,351,2,628.41
37000,21108,2276,3,243.83
37001,21109,48,1,381.27
37002,21109,1084,1,291.68
37003,21109,46,1,485.21
37004,21110,1417,1,258.11
37005,21110,1809,2,481.46
37006,21111,2424,2,400.9
37007,21111,840,1,367.31
37008,21112,1776,1,285.78
37009,21112,1320,2,428.77
37010,21113,1798,2,438.81
37011,21113,1458,1,328.11
37012,21114,2019,1,278.09
37013,21115,1242,1,542.26
37014,21115,1506,1,578.64
37015,21115,856,1,1920.92
37016,21115,1709,1,701.7
37017,21116,1928,1,509.1
37018,21116,217,1,491.62
37019,21117,2029,1,1012.13
37020,21118,1905,2,282.43
37021,21119,725,1,278.24
37022,21120,2005,1,280.62
37023,21121,1874,2,560.67
37024,21121,881,1,402.05
37025,21122,1594,1,289.98
37026,21123,1036,1,915.63
37027,21124,1087,1,135.02
37028,21124,1148,1,585.24
37029,21125,53,1,270.22
37030,21125,1134,1,702.02
37031,21125,1239,1,393.4
37032,21125,1826,1,291.59
37033,21126,817,1,258.52
37034,21127,2212,2,265.03
37035,21127,841,1,256.54
37036,21128,907,3,176.8
37037,21128,1090,2,120.6
37038,21129,1263,1,218.94
37039,21129,56,1,884.35
37040,21129,938,2,376.6
37041,21130,1253,3,561.95
37042,21130,1081,1,418.58
37043,21130,1727,1,279.98
37044,21131,2372,1,578.36
37045,21132,2231,1,341.04
37046,21132,1054,2,168.83
37047,21133,430,2,133.78
37048,21133,1056,2,203.85
37049,21134,798,2,179.3
37050,21135,1386,1,319.24
37051,21135,697,1,599.12
37052,21135,365,2,309.16
37053,21136,2097,1,260.65
37054,21137,1310,1,157.45
37055,21137,2019,1,203.49
37056,21137,1799,1,143.55
37057,21138,638,1,383.22
37058,21139,1693,1,210.07
37059,21139,1,1,429.34
37060,21139,257,2,386.28
37061,21140,1496,3,228.34
37062,21141,544,1,981.71
37063,21141,554,1,1300.97
37064,21141,1089,1,305.85
37065,21142,1501,1,477.88
37066,21143,559,1,474.87
37067,21143,1006,1,131.8
37068,21144,1491,1,393.44
37069,21144,2453,1,219.12
37070,21144,491,2,380.57
37071,21144,2339,1,403.18
37072,21145,260,1,486.82
37073,21146,1230,1,683.51
37074,21146,1420,1,1153.74
37075,21146,786,2,449.79
37076,21146,1836,1,803.16
37077,21147,2223,1,283.81
37078,21148,2226,1,292.17
37079,21148,2392,1,1057.25
37080,21149,564,1,233.99
37081,21149,159,2,222.85
37082,21150,1559,1,848.32
37083,21151,59,1,182.35
37084,21151,1559,1,411.0
37085,21152,2314,1,233.53
37086,21153,2082,1,165.26
37087,21154,1462,2,312.98
37088,21154,89,3,347.13
37089,21154,477,1,618.19
37090,21154,484,2,202.6
37091,21155,1739,1,439.54
37092,21155,2254,2,653.91
37093,21155,2355,1,505.11
37094,21156,2464,2,186.37
37095,21156,2050,1,769.32
37096,21157,1485,1,174.93
37097,21157,2444,1,151.27
37098,21157,220,1,204.56
37099,21158,243,2,385.0
37100,21159,1198,2,104.39
37101,21159,1825,1,569.45
37102,21159,1960,1,504.71
37103,21160,950,3,303.78
37104,21160,1961,2,469.24
37105,21161,728,1,563.72
37106,21161,841,1,267.09
37107,21162,276,1,504.91
37108,21163,1161,2,505.13
37109,21164,1623,1,626.45
37110,21165,1022,3,642.28
37111,21165,116,1,626.46
37112,21165,870,1,285.99
37113,21165,968,1,412.15
37114,21166,1484,3,724.83
37115,21167,2141,1,133.91
37116,21167,729,1,410.36
37117,21168,103,1,168.64
37118,21169,2429,1,394.38
37119,21170,2054,1,278.94
37120,21171,1468,1,489.73
37121,21171,622,1,742.67
37122,21172,788,2,245.78
37123,21173,31,1,452.84
37124,21173,1494,1,512.02
37125,21174,147,1,450.75
37126,21174,963,1,255.01
37127,21175,1692,2,172.63
37128,21176,986,3,349.89
37129,21176,131,1,540.61
37130,21176,1859,2,780.63
37131,21176,23,1,513.68
37132,21177,1845,1,200.77
37133,21177,1668,1,356.15
37134,21178,1499,2,601.06
37135,21178,567,1,511.92
37136,21179,1064,1,300.89
37137,21180,1875,2,589.48
37138,21180,1659,1,625.32
37139,21180,674,2,294.32
37140,21180,1318,1,285.19
37141,21181,1586,2,234.14
37142,21181,2149,1,342.73
37143,21182,2230,1,387.34
37144,21183,2272,2,873.73
37145,21184,783,1,142.81
37146,21184,217,3,444.3
37147,21184,921,1,227.07
37148,21185,1513,2,179.75
37149,21186,1699,1,1134.38
37150,21187,1354,1,230.64
37151,21188,536,1,467.76
37152,21189,743,2,332.39
37153,21189,1527,2,304.29
37154,21190,1151,1,534.74
37155,21190,2278,1,297.89
37156,21191,88,1,219.47
37157,21192,1675,1,249.53
37158,21193,2115,3,524.29
37159,21194,444,1,383.76
37160,21194,2421,1,294.2
37161,21195,921,2,524.62
37162,21195,171,1,190.39
37163,21195,2417,2,181.56
37164,21196,158,1,164.58
37165,21196,1662,1,547.32
37166,21196,409,1,135.67
37167,21197,1211,2,411.67
37168,21198,1294,1,130.38
37169,21198,2294,1,456.4
37170,21199,50,1,344.26
37171,21200,2481,1,547.13
37172,21201,1375,1,866.89
37173,21202,485,2,680.86
37174,21202,366,1,756.73
37175,21202,113,1,350.48
37176,21203,938,1,256.66
37177,21204,1929,1,297.37
37178,21204,374,1,77.92
37179,21205,123,1,463.69
37180,21205,262,2,744.39
37181,21205,305,2,153.08
37182,21206,366,1,887.18
37183,21207,1883,2,424.95
37184,21207,138,1,1215.74
37185,21207,1847,1,249.12
37186,21208,1930,1,235.72
37187,21209,1194,1,163.63
37188,21209,855,1,584.68
37189,21210,1108,1,155.39
37190,21211,1349,1,442.15
37191,21212,2399,2,224.1
37192,21212,1236,1,524.64
37193,21213,1269,1,499.56
37194,21213,487,1,324.32
37195,21213,2099,2,498.79
37196,21213,1591,1,496.73
37197,21214,275,1,304.41
37198,21214,1576,1,259.32
37199,21215,1888,2,382.54
37200,21216,1763,1,367.8
37201,21216,1732,1,513.84
37202,21216,1364,1,256.56
37203,21217,2073,1,509.69
37204,21218,696,1,474.02
37205,21218,915,1,340.75
37206,21219,1128,2,256.93
37207,21219,1517,2,525.97
37208,21220,1086,1,325.94
37209,21221,649,1,203.39
37210,21221,1156,1,514.68
37211,21221,1816,1,465.76
37212,21222,1245,1,169.25
37213,21223,1093,1,576.63
37214,21224,585,1,570.23
37215,21224,2146,2,98.34
37216,21225,408,1,182.12
37217,21225,673,1,283.52
37218,21225,304,1,366.66
37219,21226,2208,2,302.13
37220,21226,431,1,607.83
37221,21226,586,1,166.53
37222,21227,1713,2,335.8
37223,21227,1074,1,95.37
37224,21227,701,1,472.21
37225,21228,1248,1,251.6
37226,21229,503,2,105.36
37227,21229,1023,2,893.19
37228,21230,2335,1,309.67
37229,21231,147,3,843.49
37230,21231,579,1,416.52
37231,21232,1362,1,255.46
37232,21233,323,1,176.17
37233,21233,555,1,156.77
37234,21233,1532,1,615.35
37235,21234,1772,2,130.07
37236,21235,385,1,264.51
37237,21235,193,1,258.86
37238,21236,1306,2,1101.13
37239,21236,1475,1,226.6
37240,21237,667,1,403.39
37241,21238,2178,1,212.69
37242,21238,8,2,366.21
37243,21239,1811,2,886.7
