product_id,supplier_id,product_name,category,subcategory,cost_price,mrp,commission_percent
1103,8,Sarees 1103,Fashion,Sarees,1436.16,2566.32,20.34
1104,118,Sarees 1104,Fashion,Sarees,143.36,319.03,12.26
1105,2,Womens Ethnic 1105,Fashion,Womens Ethnic,1313.4,2684.93,6.1
1106,46,Sarees 1106,Fashion,Sarees,1653.15,3412.62,15.12
1107,136,Kids Wear 1107,Fashion,Kids Wear,729.15,1403.0,17.25
1108,110,Sarees 1108,Fashion,Sarees,930.13,1353.24,14.79
1109,46,T-Shirts 1109,Fashion,T-Shirts,275.13,624.92,15.96
1110,67,Mens Casual 1110,Fashion,Mens Casual,622.98,1518.18,9.7
1111,93,T-Shirts 1111,Fashion,T-Shirts,1114.34,1762.05,8.85
1112,137,Mens Casual 1112,Fashion,Mens Casual,1372.14,2945.42,10.0
1113,72,Sarees 1113,Fashion,Sarees,1722.28,3369.88,20.13
1114,27,Womens Ethnic 1114,Fashion,Womens Ethnic,1624.12,3594.9,9.07
1115,69,Womens Ethnic 1115,Fashion,Womens Ethnic,700.09,1470.75,20.55
1116,101,T-Shirts 1116,Fashion,T-Shirts,901.74,2212.79,16.64
1117,24,Kurtis 1117,Fashion,Kurtis,1781.46,3647.36,9.17
1118,34,Mens Casual 1118,Fashion,Mens Casual,694.97,1310.72,7.09
1119,144,Mens Casual 1119,Fashion,Mens Casual,817.1,1872.45,15.71
1120,10,Mens Casual 1120,Fashion,Mens Casual,720.9,1721.92,20.26
1121,13,Sarees 1121,Fashion,Sarees,1589.99,2547.3,19.23
1122,58,Sarees 1122,Fashion,Sarees,1326.69,2586.0,22.23
1123,28,Kids Wear 1123,Fashion,Kids Wear,1160.01,2855.94,11.72
1124,20,Sarees 1124,Fashion,Sarees,856.03,1587.54,13.84
1125,89,Sarees 1125,Fashion,Sarees,374.81,782.25,15.75
1126,99,Sarees 1126,Fashion,Sarees,1671.8,3837.54,21.41
1127,97,Womens Ethnic 1127,Fashion,Womens Ethnic,343.03,628.33,15.24
1128,38,Mens Casual 1128,Fashion,Mens Casual,1675.9,3974.0,9.2
1129,6,Kids Wear 1129,Fashion,Kids Wear,724.11,1713.31,12.97
1130,119,Kids Wear 1130,Fashion,Kids Wear,150.81,290.62,20.75
1131,25,T-Shirts 1131,Fashion,T-Shirts,1568.32,3132.91,20.71
1132,74,Kurtis 1132,Fashion,Kurtis,1656.81,3584.01,22.06
1133,112,Womens Ethnic 1133,Fashion,Womens Ethnic,1770.17,3837.14,13.01
1134,62,Kurtis 1134,Fashion,Kurtis,612.03,1067.77,21.33
1135,2,Kurtis 1135,Fashion,Kurtis,508.82,729.03,10.98
1136,107,Womens Ethnic 1136,Fashion,Womens Ethnic,498.24,1182.98,6.02
1137,128,Kurtis 1137,Fashion,Kurtis,1143.49,2770.8,21.98
1138,63,Sarees 1138,Fashion,Sarees,583.55,1420.74,14.47
1139,120,Kurtis 1139,Fashion,Kurtis,1458.63,2540.28,21.9
1140,142,Womens Ethnic 1140,Fashion,Womens Ethnic,1187.56,3012.43,20.79
1141,126,Womens Ethnic 1141,Fashion,Womens Ethnic,561.51,796.06,17.79
1142,109,Kurtis 1142,Fashion,Kurtis,159.65,386.12,10.73
1143,13,Womens Ethnic 1143,Fashion,Womens Ethnic,1796.28,2524.24,11.77
1144,31,T-Shirts 1144,Fashion,T-Shirts,1455.73,3605.15,22.11
1145,126,Kurtis 1145,Fashion,Kurtis,1678.39,3009.9,11.91
1146,1,Sarees 1146,Fashion,Sarees,472.38,968.63,15.75
1147,41,Mens Casual 1147,Fashion,Mens Casual,934.32,1335.36,15.19
1148,42,Kurtis 1148,Fashion,Kurtis,666.84,935.71,12.2
1149,36,Mens Casual 1149,Fashion,Mens Casual,428.76,790.87,23.32
1150,15,Kids Wear 1150,Fashion,Kids Wear,242.58,584.78,8.11
1151,24,Kids Wear 1151,Fashion,Kids Wear,383.76,752.84,20.42
1152,89,Kurtis 1152,Fashion,Kurtis,977.04,2156.31,6.24
1153,31,Kids Wear 1153,Fashion,Kids Wear,325.1,838.78,21.79
1154,92,T-Shirts 1154,Fashion,T-Shirts,568.95,1146.7,19.48
1155,1,Kids Wear 1155,Fashion,Kids Wear,291.07,415.21,14.87
1156,96,T-Shirts 1156,Fashion,T-Shirts,1674.05,4307.4,7.22
1157,55,Sarees 1157,Fashion,Sarees,1095.2,2734.76,9.89
1158,38,Mens Casual 1158,Fashion,Mens Casual,914.34,2048.29,20.12
1159,150,Sarees 1159,Fashion,Sarees,1063.75,2629.53,10.77
1160,52,Mens Casual 1160,Fashion,Mens Casual,978.36,2352.8,6.76
1161,53,Mens Casual 1161,Fashion,Mens Casual,1252.97,2022.04,16.85
1162,51,Sarees 1162,Fashion,Sarees,1764.32,3246.99,13.41
1163,32,Womens Ethnic 1163,Fashion,Womens Ethnic,857.42,1353.4,9.66
1164,23,Mens Casual 1164,Fashion,Mens Casual,1144.37,2010.08,8.46
1165,146,Kids Wear 1165,Fashion,Kids Wear,1019.14,2422.42,9.99
1166,49,Sarees 1166,Fashion,Sarees,774.14,1350.56,13.75
1167,50,Mens Casual 1167,Fashion,Mens Casual,1746.11,3177.8,7.51
1168,72,Kids Wear 1168,Fashion,Kids Wear,1633.89,4186.8,12.71
1169,9,Sarees 1169,Fashion,Sarees,1047.23,1613.58,19.57
1170,76,Kurtis 1170,Fashion,Kurtis,656.95,1005.55,12.87
1171,28,Mens Casual 1171,Fashion,Mens Casual,1446.82,3638.61,15.61
1172,106,Kurtis 1172,Fashion,Kurtis,1044.99,2063.55,20.06
1173,33,Mens Casual 1173,Fashion,Mens Casual,1759.23,4066.61,9.57
1174,62,Kids Wear 1174,Fashion,Kids Wear,381.5,911.64,20.63
1175,62,T-Shirts 1175,Fashion,T-Shirts,990.49,2137.11,7.87
1176,84,Kurtis 1176,Fashion,Kurtis,769.46,1786.86,6.49
1177,5,T-Shirts 1177,Fashion,T-Shirts,1319.03,2089.7,10.65
1178,140,Womens Ethnic 1178,Fashion,Womens Ethnic,1427.4,2418.29,22.5
1179,11,Sarees 1179,Fashion,Sarees,840.29,1482.15,20.61
1180,42,T-Shirts 1180,Fashion,T-Shirts,376.76,546.83,14.35
1181,110,Sarees 1181,Fashion,Sarees,1352.6,2877.21,9.65
1182,125,Kurtis 1182,Fashion,Kurtis,168.63,277.6,9.48
1183,38,Womens Ethnic 1183,Fashion,Womens Ethnic,1536.47,3579.29,9.62
1184,149,Womens Ethnic 1184,Fashion,Womens Ethnic,1067.92,1532.95,15.76
1185,120,Kids Wear 1185,Fashion,Kids Wear,899.76,1314.06,12.51
1186,27,Kurtis 1186,Fashion,Kurtis,1283.23,2406.58,6.06
1187,106,Kurtis 1187,Fashion,Kurtis,1229.18,3013.35,21.11
1188,45,Sarees 1188,Fashion,Sarees,893.46,2252.77,15.1
1189,147,T-Shirts 1189,Fashion,T-Shirts,234.28,447.09,12.97
1190,103,Womens Ethnic 1190,Fashion,Womens Ethnic,755.71,1859.85,21.36
1191,41,Kurtis 1191,Fashion,Kurtis,1263.97,2563.7,14.75
1192,95,Womens Ethnic 1192,Fashion,Womens Ethnic,643.45,1569.18,9.09
1193,6,T-Shirts 1193,Fashion,T-Shirts,567.32,1013.82,13.6
1194,41,Womens Ethnic 1194,Fashion,Womens Ethnic,1258.39,2662.93,17.36
1195,117,Womens Ethnic 1195,Fashion,Womens Ethnic,1238.59,2640.14,23.88
1196,143,Sarees 1196,Fashion,Sarees,134.09,207.57,7.12
1197,140,Mens Casual 1197,Fashion,Mens Casual,564.2,1280.65,22.45
1198,136,Kids Wear 1198,Fashion,Kids Wear,1606.85,2747.99,23.75
1199,70,Kurtis 1199,Fashion,Kurtis,1083.51,2744.47,22.15
1200,82,Kurtis 1200,Fashion,Kurtis,534.43,911.72,15.71
1201,100,Storage 1201,Home & Kitchen,Storage,1658.86,3585.26,7.08
1202,130,Kitchen Tools 1202,Home & Kitchen,Kitchen Tools,483.81,1066.3,18.38
1203,107,Storage 1203,Home & Kitchen,Storage,1301.43,2989.69,11.36
1204,148,Bedding 1204,Home & Kitchen,Bedding,1668.79,3549.53,14.58
1205,128,Bedding 1205,Home & Kitchen,Bedding,493.92,705.89,19.05
1206,135,Kitchen Tools 1206,Home & Kitchen,Kitchen Tools,1534.33,2537.75,9.11
1207,113,Bedding 1207,Home & Kitchen,Bedding,1306.15,3146.7,7.92
1208,136,Storage 1208,Home & Kitchen,Storage,1354.72,3318.24,14.94
1209,82,Bedding 1209,Home & Kitchen,Bedding,1788.16,2675.72,14.76
1210,52,Kitchen Tools 1210,Home & Kitchen,Kitchen Tools,514.69,1173.9,18.86
1211,31,Bedding 1211,Home & Kitchen,Bedding,1495.16,3839.1,21.13
1212,124,Bedding 1212,Home & Kitchen,Bedding,771.33,1207.15,16.7
1213,51,Bedding 1213,Home & Kitchen,Bedding,1742.0,2965.65,21.03
1214,58,Storage 1214,Home & Kitchen,Storage,1759.73,2799.48,19.0
1215,123,Kitchen Tools 1215,Home & Kitchen,Kitchen Tools,711.12,1732.88,13.35
1216,4,Home Decor 1216,Home & Kitchen,Home Decor,173.8,307.75,22.59
1217,103,Storage 1217,Home & Kitchen,Storage,995.03,2246.76,10.56
1218,115,Kitchen Tools 1218,Home & Kitchen,Kitchen Tools,1403.48,2524.11,11.3
1219,125,Storage 1219,Home & Kitchen,Storage,353.38,749.12,15.2
1220,33,Bedding 1220,Home & Kitchen,Bedding,1535.4,2781.43,11.69
1221,68,Bedding 1221,Home & Kitchen,Bedding,1235.5,2175.52,12.01
1222,46,Storage 1222,Home & Kitchen,Storage,795.19,1279.8,16.31
1223,108,Kitchen Tools 1223,Home & Kitchen,Kitchen Tools,1789.88,2853.82,14.5
1224,26,Bedding 1224,Home & Kitchen,Bedding,193.37,425.31,11.66
1225,113,Bedding 1225,Home & Kitchen,Bedding,295.08,596.1,18.91
1226,135,Home Decor 1226,Home & Kitchen,Home Decor,1055.93,2328.44,9.94
1227,138,Home Decor 1227,Home & Kitchen,Home Decor,1155.13,2730.94,18.0
1228,65,Storage 1228,Home & Kitchen,Storage,351.55,643.26,13.62
1229,111,Storage 1229,Home & Kitchen,Storage,433.68,821.71,23.69
1230,128,Kitchen Tools 1230,Home & Kitchen,Kitchen Tools,500.78,942.33,10.84
1231,126,Kitchen Tools 1231,Home & Kitchen,Kitchen Tools,1060.06,1881.17,17.73
1232,149,Kitchen Tools 1232,Home & Kitchen,Kitchen Tools,1306.14,3133.32,8.9
1233,2,Home Decor 1233,Home & Kitchen,Home Decor,928.15,1997.63,17.66
1234,110,Kitchen Tools 1234,Home & Kitchen,Kitchen Tools,207.84,310.22,13.43
1235,10,Bedding 1235,Home & Kitchen,Bedding,1556.99,3369.38,16.54
1236,10,Storage 1236,Home & Kitchen,Storage,246.79,524.64,16.2
1237,111,Kitchen Tools 1237,Home & Kitchen,Kitchen Tools,130.68,276.62,13.06
1238,64,Bedding 1238,Home & Kitchen,Bedding,638.96,1617.41,6.7
1239,69,Kitchen Tools 1239,Home & Kitchen,Kitchen Tools,917.28,1855.39,21.38
1240,77,Home Decor 1240,Home & Kitchen,Home Decor,1219.6,2979.51,21.52
1241,81,Home Decor 1241,Home & Kitchen,Home Decor,1471.38,2067.43,9.26
1242,147,Home Decor 1242,Home & Kitchen,Home Decor,690.99,1526.91,15.12
1243,15,Storage 1243,Home & Kitchen,Storage,1273.35,3042.59,14.98
1244,102,Home Decor 1244,Home & Kitchen,Home Decor,385.18,729.53,12.72
1245,115,Storage 1245,Home & Kitchen,Storage,1076.84,1644.53,7.06
1246,31,Storage 1246,Home & Kitchen,Storage,1381.69,2043.34,20.65
1247,1,Kitchen Tools 1247,Home & Kitchen,Kitchen Tools,478.51,1194.09,17.51
1248,70,Bedding 1248,Home & Kitchen,Bedding,176.32,251.6,9.17
1249,66,Storage 1249,Home & Kitchen,Storage,1789.83,4456.3,10.41
1250,36,Bedding 1250,Home & Kitchen,Bedding,1401.48,2658.15,22.52
1251,50,Bedding 1251,Home & Kitchen,Bedding,222.27,396.5,11.12
1252,21,Storage 1252,Home & Kitchen,Storage,1248.81,2143.03,23.93
1253,147,Kitchen Tools 1253,Home & Kitchen,Kitchen Tools,383.7,709.39,21.79
1254,141,Home Decor 1254,Home & Kitchen,Home Decor,1324.64,3415.94,15.67
1255,144,Storage 1255,Home & Kitchen,Storage,696.85,1476.91,14.88
1256,16,Bedding 1256,Home & Kitchen,Bedding,1067.15,2440.07,10.69
1257,42,Kitchen Tools 1257,Home & Kitchen,Kitchen Tools,1250.82,3074.42,23.32
1258,26,Home Decor 1258,Home & Kitchen,Home Decor,1401.34,2045.51,13.19
1259,64,Bedding 1259,Home & Kitchen,Bedding,1343.94,1914.53,17.29
1260,72,Home Decor 1260,Home & Kitchen,Home Decor,1133.2,2259.61,11.31
1261,38,Bedding 1261,Home & Kitchen,Bedding,501.8,1169.62,16.68
1262,110,Bedding 1262,Home & Kitchen,Bedding,699.69,1362.9,23.08
1263,14,Storage 1263,Home & Kitchen,Storage,1284.62,2926.05,11.31
1264,101,Storage 1264,Home & Kitchen,Storage,1704.39,2650.96,18.95
1265,131,Storage 1265,Home & Kitchen,Storage,372.57,909.6,9.8
1266,105,Bedding 1266,Home & Kitchen,Bedding,292.66,688.95,14.11
1267,114,Kitchen Tools 1267,Home & Kitchen,Kitchen Tools,156.6,331.32,16.06
1268,43,Bedding 1268,Home & Kitchen,Bedding,1773.61,3789.02,16.42
1269,34,Home Decor 1269,Home & Kitchen,Home Decor,230.93,499.56,8.18
1270,121,Home Decor 1270,Home & Kitchen,Home Decor,831.77,1669.45,23.45
1271,47,Kitchen Tools 1271,Home & Kitchen,Kitchen Tools,1745.42,4258.75,11.12
1272,121,Kitchen Tools 1272,Home & Kitchen,Kitchen Tools,122.97,267.08,16.15
1273,136,Kitchen Tools 1273,Home & Kitchen,Kitchen Tools,727.59,1759.56,19.38
1274,97,Home Decor 1274,Home & Kitchen,Home Decor,564.36,1459.19,12.31
1275,58,Kitchen Tools 1275,Home & Kitchen,Kitchen Tools,1213.1,3145.18,11.16
1276,120,Bedding 1276,Home & Kitchen,Bedding,582.39,1316.24,18.45
1277,19,Kitchen Tools 1277,Home & Kitchen,Kitchen Tools,816.2,1781.58,22.92
1278,75,Home Decor 1278,Home & Kitchen,Home Decor,1112.75,2372.85,10.3
1279,69,Storage 1279,Home & Kitchen,Storage,1026.99,2403.26,21.42
1280,32,Kitchen Tools 1280,Home & Kitchen,Kitchen Tools,1367.28,2257.55,8.81
1281,19,Home Decor 1281,Home & Kitchen,Home Decor,243.18,369.85,9.28
1282,131,Bedding 1282,Home & Kitchen,Bedding,1190.81,1802.4,7.42
1283,142,Bedding 1283,Home & Kitchen,Bedding,561.13,1119.42,15.09
1284,117,Home Decor 1284,Home & Kitchen,Home Decor,1408.92,3047.18,6.93
1285,7,Kitchen Tools 1285,Home & Kitchen,Kitchen Tools,741.47,1063.2,17.19
1286,99,Kitchen Tools 1286,Home & Kitchen,Kitchen Tools,1192.61,3004.39,18.04
1287,66,Home Decor 1287,Home & Kitchen,Home Decor,865.56,1398.02,18.85
1288,40,Home Decor 1288,Home & Kitchen,Home Decor,338.4,609.68,6.06
1289,126,Storage 1289,Home & Kitchen,Storage,1138.7,1666.02,6.72
1290,128,Home Decor 1290,Home & Kitchen,Home Decor,860.76,2160.1,14.9
1291,49,Bedding 1291,Home & Kitchen,Bedding,393.98,1010.41,17.17
1292,145,Storage 1292,Home & Kitchen,Storage,1524.15,2490.76,20.5
1293,140,Bedding 1293,Home & Kitchen,Bedding,728.07,1253.19,18.13
1294,146,Bedding 1294,Home & Kitchen,Bedding,879.99,1990.41,8.77
1295,5,Home Decor 1295,Home & Kitchen,Home Decor,791.61,1247.71,7.81
1296,148,Bedding 1296,Home & Kitchen,Bedding,295.83,628.32,11.65
1297,140,Storage 1297,Home & Kitchen,Storage,1679.91,3251.63,20.96
1298,85,Storage 1298,Home & Kitchen,Storage,1729.01,3169.86,19.22
1299,115,Home Decor 1299,Home & Kitchen,Home Decor,1734.79,2575.84,16.33
1300,77,Home Decor 1300,Home & Kitchen,Home Decor,239.67,526.84,20.71
1301,109,Bedding 1301,Home & Kitchen,Bedding,1626.53,3994.48,19.49
1302,37,Storage 1302,Home & Kitchen,Storage,757.49,1633.56,8.03
1303,44,Kitchen Tools 1303,Home & Kitchen,Kitchen Tools,1466.98,3437.24,14.98
1304,145,Storage 1304,Home & Kitchen,Storage,636.92,1358.53,12.42
1305,31,Storage 1305,Home & Kitchen,Storage,214.75,301.94,17.46
1306,14,Bedding 1306,Home & Kitchen,Bedding,501.87,1243.12,21.74
1307,1,Storage 1307,Home & Kitchen,Storage,444.71,950.29,11.96
1308,99,Home Decor 1308,Home & Kitchen,Home Decor,1610.37,3867.5,23.75
1309,148,Home Decor 1309,Home & Kitchen,Home Decor,406.62,840.71,22.32
1310,128,Home Decor 1310,Home & Kitchen,Home Decor,1310.98,3291.38,11.17
1311,132,Storage 1311,Home & Kitchen,Storage,1421.51,2295.43,18.17
1312,90,Storage 1312,Home & Kitchen,Storage,653.0,983.82,8.94
1313,126,Bedding 1313,Home & Kitchen,Bedding,1396.22,2300.53,8.41
1314,50,Kitchen Tools 1314,Home & Kitchen,Kitchen Tools,866.71,1677.33,19.19
1315,69,Bedding 1315,Home & Kitchen,Bedding,1566.67,2756.94,20.57
1316,70,Kitchen Tools 1316,Home & Kitchen,Kitchen Tools,1117.44,2321.35,11.68
1317,52,Storage 1317,Home & Kitchen,Storage,415.36,712.44,15.95
1318,37,Kitchen Tools 1318,Home & Kitchen,Kitchen Tools,1742.64,4421.82,19.8
1319,91,Storage 1319,Home & Kitchen,Storage,1701.31,2533.85,14.11
1320,85,Home Decor 1320,Home & Kitchen,Home Decor,1238.48,2349.19,6.1
1321,139,Storage 1321,Home & Kitchen,Storage,218.77,483.19,8.81
1322,8,Kitchen Tools 1322,Home & Kitchen,Kitchen Tools,1205.81,1859.73,22.88
1323,34,Kitchen Tools 1323,Home & Kitchen,Kitchen Tools,1217.09,2338.61,23.95
1324,72,Storage 1324,Home & Kitchen,Storage,716.62,1093.92,20.92
1325,20,Bedding 1325,Home & Kitchen,Bedding,815.94,2073.73,17.15
1326,3,Storage 1326,Home & Kitchen,Storage,1343.37,2987.06,23.44
1327,70,Bedding 1327,Home & Kitchen,Bedding,211.71,365.07,23.91
1328,96,Kitchen Tools 1328,Home & Kitchen,Kitchen Tools,121.69,197.44,12.16
1329,108,Storage 1329,Home & Kitchen,Storage,1286.57,2513.6,21.19
1330,50,Storage 1330,Home & Kitchen,Storage,729.43,1422.08,19.05
1331,16,Storage 1331,Home & Kitchen,Storage,925.89,1630.52,12.08
1332,39,Storage 1332,Home & Kitchen,Storage,993.02,2122.25,10.34
1333,110,Kitchen Tools 1333,Home & Kitchen,Kitchen Tools,1148.09,2016.46,19.69
1334,6,Home Decor 1334,Home & Kitchen,Home Decor,317.03,711.28,21.55
1335,86,Kitchen Tools 1335,Home & Kitchen,Kitchen Tools,1527.33,3880.83,9.97
1336,4,Storage 1336,Home & Kitchen,Storage,489.14,1175.11,11.8
1337,126,Bedding 1337,Home & Kitchen,Bedding,397.06,840.06,18.77
1338,39,Kitchen Tools 1338,Home & Kitchen,Kitchen Tools,1186.71,2846.4,16.42
1339,97,Kitchen Tools 1339,Home & Kitchen,Kitchen Tools,1690.05,3994.78,8.01
1340,13,Kitchen Tools 1340,Home & Kitchen,Kitchen Tools,924.72,2247.38,13.77
1341,111,Kitchen Tools 1341,Home & Kitchen,Kitchen Tools,787.48,1154.05,21.25
1342,69,Storage 1342,Home & Kitchen,Storage,216.9,453.63,8.13
1343,121,Storage 1343,Home & Kitchen,Storage,1223.62,2556.07,13.98
1344,148,Storage 1344,Home & Kitchen,Storage,1253.55,1911.28,23.62
1345,100,Storage 1345,Home & Kitchen,Storage,864.52,1799.29,18.12
1346,18,Storage 1346,Home & Kitchen,Storage,575.52,1095.92,21.53
1347,57,Home Decor 1347,Home & Kitchen,Home Decor,1136.54,2859.75,6.33
1348,121,Storage 1348,Home & Kitchen,Storage,1028.97,1824.53,14.14
1349,90,Home Decor 1349,Home & Kitchen,Home Decor,550.02,913.12,17.19
1350,46,Storage 1350,Home & Kitchen,Storage,1023.66,1962.32,14.05
1351,60,Bedding 1351,Home & Kitchen,Bedding,1666.6,2708.02,6.22
1352,84,Kitchen Tools 1352,Home & Kitchen,Kitchen Tools,1077.4,2077.58,10.63
1353,30,Bedding 1353,Home & Kitchen,Bedding,1111.89,2030.22,20.62
1354,56,Home Decor 1354,Home & Kitchen,Home Decor,1551.4,3664.77,12.92
1355,84,Home Decor 1355,Home & Kitchen,Home Decor,1341.06,2018.86,12.87
1356,137,Kitchen Tools 1356,Home & Kitchen,Kitchen Tools,585.4,1195.88,9.29
1357,31,Bedding 1357,Home & Kitchen,Bedding,1383.93,2611.28,17.53
1358,15,Storage 1358,Home & Kitchen,Storage,253.94,596.9,16.22
1359,28,Home Decor 1359,Home & Kitchen,Home Decor,1235.37,2889.71,12.73
1360,138,Storage 1360,Home & Kitchen,Storage,1192.99,2341.86,7.54
1361,17,Home Decor 1361,Home & Kitchen,Home Decor,318.51,695.75,12.56
1362,149,Kitchen Tools 1362,Home & Kitchen,Kitchen Tools,1311.39,2435.84,20.46
1363,13,Kitchen Tools 1363,Home & Kitchen,Kitchen Tools,583.29,1124.65,11.47
1364,89,Bedding 1364,Home & Kitchen,Bedding,592.79,1016.08,18.28
1365,58,Kitchen Tools 1365,Home & Kitchen,Kitchen Tools,672.06,1428.68,17.09
1366,24,Home Decor 1366,Home & Kitchen,Home Decor,950.78,1975.3,23.99
1367,112,Kitchen Tools 1367,Home & Kitchen,Kitchen Tools,1165.38,2590.43,20.21
1368,110,Kitchen Tools 1368,Home & Kitchen,Kitchen Tools,155.46,311.02,23.23
1369,134,Kitchen Tools 1369,Home & Kitchen,Kitchen Tools,1196.03,2861.19,7.31
1370,110,Bedding 1370,Home & Kitchen,Bedding,637.95,954.92,21.68
1371,120,Storage 1371,Home & Kitchen,Storage,281.31,554.82,18.33
1372,121,Bedding 1372,Home & Kitchen,Bedding,394.16,552.75,6.9
1373,89,Kitchen Tools 1373,Home & Kitchen,Kitchen Tools,695.04,1405.83,15.98
1374,123,Bedding 1374,Home & Kitchen,Bedding,1798.2,2542.62,14.72
1375,2,Bedding 1375,Home & Kitchen,Bedding,1298.8,2093.62,6.6
1376,134,Kitchen Tools 1376,Home & Kitchen,Kitchen Tools,451.46,830.05,21.57
1377,112,Kitchen Tools 1377,Home & Kitchen,Kitchen Tools,871.5,1836.58,9.21
1378,120,Home Decor 1378,Home & Kitchen,Home Decor,1272.92,2715.05,13.55
1379,89,Kitchen Tools 1379,Home & Kitchen,Kitchen Tools,1144.84,2413.04,21.55
1380,147,Home Decor 1380,Home & Kitchen,Home Decor,424.33,778.85,6.68
1381,104,Kitchen Tools 1381,Home & Kitchen,Kitchen Tools,348.96,849.17,10.18
1382,38,Bedding 1382,Home & Kitchen,Bedding,1686.2,4050.38,13.98
1383,137,Storage 1383,Home & Kitchen,Storage,1291.56,2542.01,11.89
1384,130,Bedding 1384,Home & Kitchen,Bedding,1548.56,2475.39,9.1
1385,72,Bedding 1385,Home & Kitchen,Bedding,1365.54,2344.23,10.61
1386,2,Home Decor 1386,Home & Kitchen,Home Decor,273.56,554.53,8.11
1387,104,Bedding 1387,Home & Kitchen,Bedding,1208.56,2183.44,16.84
1388,27,Kitchen Tools 1388,Home & Kitchen,Kitchen Tools,1249.3,2304.7,9.79
1389,64,Bedding 1389,Home & Kitchen,Bedding,1770.89,4192.02,8.83
1390,56,Home Decor 1390,Home & Kitchen,Home Decor,910.53,1289.96,16.98
1391,43,Home Decor 1391,Home & Kitchen,Home Decor,317.24,565.81,20.68
1392,38,Home Decor 1392,Home & Kitchen,Home Decor,1264.8,2859.51,11.02
1393,53,Bedding 1393,Home & Kitchen,Bedding,1293.76,1960.31,16.24
1394,84,Storage 1394,Home & Kitchen,Storage,1449.89,3571.1,22.98
1395,58,Home Decor 1395,Home & Kitchen,Home Decor,1046.87,2082.22,12.73
1396,84,Kitchen Tools 1396,Home & Kitchen,Kitchen Tools,826.13,1413.37,19.88
1397,133,Kitchen Tools 1397,Home & Kitchen,Kitchen Tools,1798.35,3175.5,9.07
1398,139,Bedding 1398,Home & Kitchen,Bedding,190.0,461.61,8.87
1399,134,Storage 1399,Home & Kitchen,Storage,434.47,991.29,13.93
1400,116,Home Decor 1400,Home & Kitchen,Home Decor,1088.59,2656.97,6.42
1401,93,Storage 1401,Home & Kitchen,Storage,1592.77,2530.39,21.64
1402,135,Storage 1402,Home & Kitchen,Storage,1336.23,2480.89,7.09
1403,35,Bedding 1403,Home & Kitchen,Bedding,1024.67,2450.71,13.53
1404,105,Home Decor 1404,Home & Kitchen,Home Decor,1694.29,3722.82,23.89
1405,95,Bedding 1405,Home & Kitchen,Bedding,1546.64,2283.18,9.56
1406,7,Home Decor 1406,Home & Kitchen,Home Decor,1188.33,2304.27,23.79
1407,74,Home Decor 1407,Home & Kitchen,Home Decor,1523.72,3535.6,22.87
1408,98,Storage 1408,Home & Kitchen,Storage,921.02,1662.41,21.32
1409,61,Storage 1409,Home & Kitchen,Storage,475.39,943.68,23.77
1410,86,Storage 1410,Home & Kitchen,Storage,133.27,191.54,10.47
1411,20,Home Decor 1411,Home & Kitchen,Home Decor,1026.57,2155.79,20.37
1412,100,Home Decor 1412,Home & Kitchen,Home Decor,1219.92,2844.77,20.42
1413,50,Bedding 1413,Home & Kitchen,Bedding,880.87,2023.63,19.67
1414,74,Storage 1414,Home & Kitchen,Storage,1450.73,2708.09,11.98
1415,40,Home Decor 1415,Home & Kitchen,Home Decor,1172.12,2944.5,22.91
1416,53,Home Decor 1416,Home & Kitchen,Home Decor,140.2,358.58,20.13
1417,34,Storage 1417,Home & Kitchen,Storage,1516.28,3353.9,16.59
1418,115,Storage 1418,Home & Kitchen,Storage,325.0,656.94,7.35
1419,146,Storage 1419,Home & Kitchen,Storage,194.53,442.49,16.67
1420,20,Home Decor 1420,Home & Kitchen,Home Decor,1136.76,1950.22,6.66
1421,133,Storage 1421,Home & Kitchen,Storage,1225.48,2494.02,18.97
1422,150,Home Decor 1422,Home & Kitchen,Home Decor,238.61,375.77,15.29
1423,125,Storage 1423,Home & Kitchen,Storage,144.71,323.11,15.12
1424,15,Storage 1424,Home & Kitchen,Storage,1455.59,2222.65,10.42
1425,86,Home Decor 1425,Home & Kitchen,Home Decor,1185.08,2171.48,17.72
1426,9,Storage 1426,Home & Kitchen,Storage,1653.7,2942.22,18.36
1427,55,Storage 1427,Home & Kitchen,Storage,1150.68,1712.19,11.74
1428,132,Kitchen Tools 1428,Home & Kitchen,Kitchen Tools,1257.97,3185.05,19.67
1429,24,Storage 1429,Home & Kitchen,Storage,1401.04,2844.59,21.92
1430,45,Kitchen Tools 1430,Home & Kitchen,Kitchen Tools,893.45,1553.54,22.45
1431,106,Home Decor 1431,Home & Kitchen,Home Decor,1302.7,1863.9,15.2
1432,74,Bedding 1432,Home & Kitchen,Bedding,1769.02,3882.67,10.7
1433,35,Bedding 1433,Home & Kitchen,Bedding,471.83,1132.01,20.03
1434,127,Home Decor 1434,Home & Kitchen,Home Decor,411.96,1001.33,23.88
1435,58,Storage 1435,Home & Kitchen,Storage,476.86,987.52,19.96
1436,130,Kitchen Tools 1436,Home & Kitchen,Kitchen Tools,1321.37,1970.3,6.99
1437,62,Bedding 1437,Home & Kitchen,Bedding,511.33,1263.13,6.84
1438,97,Storage 1438,Home & Kitchen,Storage,1077.59,2139.94,15.23
1439,143,Bedding 1439,Home & Kitchen,Bedding,416.65,860.96,19.67
